ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9446840,HX100123,01/01/2014 01:25:00 AM,039XX W POTOMAC AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,2535,025,27,23,17,1149912,1908320,2014,01/15/2014 12:39:35 AM,41.904342731,-87.724774114,"(41.904342731, -87.724774114)"
9446796,HX100085,01/01/2014 01:25:00 AM,053XX W MADISON ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,true,true,1522,015,28,25,26,1140537,1899540,2014,01/08/2014 12:39:35 AM,41.880426682,-87.75942717,"(41.880426682, -87.75942717)"
9454259,HX100676,01/01/2014 01:30:00 AM,015XX N KINGSBURY ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1822,018,32,8,06,1169534,1910281,2014,01/11/2014 12:39:15 AM,41.90931923,-87.652640202,"(41.90931923, -87.652640202)"
9450904,HX104177,01/01/2014 01:30:00 AM,0000X W DIVISION ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1824,018,42,8,06,1175896,1908329,2014,01/07/2014 12:39:59 AM,41.903821933,-87.629328125,"(41.903821933, -87.629328125)"
9446820,HX100147,01/01/2014 01:30:00 AM,0000X E 18TH ST,3760,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,APARTMENT,true,false,0131,001,3,33,24,1176632,1891608,2014,01/03/2014 12:38:59 AM,41.857921958,-87.627130059,"(41.857921958, -87.627130059)"
9448268,HX101384,01/01/2014 01:30:00 AM,033XX N SHEFFIELD AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1924,019,44,6,08B,1168984,1922158,2014,01/09/2014 12:40:53 AM,41.941922283,-87.654315141,"(41.941922283, -87.654315141)"
9446847,HX100108,01/01/2014 01:30:00 AM,013XX W FULLERTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1811,018,32,7,08B,1166652,1916014,2014,01/03/2014 12:38:59 AM,41.925113197,-87.66306274,"(41.925113197, -87.66306274)"
9447181,HX100504,01/01/2014 01:30:00 AM,052XX S LAKE PARK AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,true,0234,002,4,41,26,1187606,1870659,2014,01/06/2014 12:39:41 AM,41.800181956,-87.587517047,"(41.800181956, -87.587517047)"
9447249,HX100605,01/01/2014 01:30:00 AM,037XX N CLARK ST,0810,THEFT,OVER $500,RESTAURANT,false,false,1923,019,44,6,06,1167821,1925052,2014,01/24/2014 12:39:24 AM,41.949888745,-87.658505896,"(41.949888745, -87.658505896)"
9447033,HX100385,01/01/2014 01:30:00 AM,032XX N ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,false,false,1922,019,44,6,08B,1165046,1921348,2014,01/04/2014 12:39:15 AM,41.939784288,-87.668811993,"(41.939784288, -87.668811993)"
9446837,HX100181,01/01/2014 01:30:00 AM,021XX N CLYBOURN AVE,0560,ASSAULT,SIMPLE,BAR OR TAVERN,true,false,1811,018,43,7,08A,1166841,1914166,2014,01/03/2014 12:38:59 AM,41.920038124,-87.662421396,"(41.920038124, -87.662421396)"
9446906,HX100096,01/01/2014 01:30:00 AM,088XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,true,true,0412,004,8,48,08B,1188295,1846879,2014,01/03/2014 12:38:59 AM,41.734911171,-87.585748303,"(41.734911171, -87.585748303)"
9448977,HX102125,01/01/2014 01:30:00 AM,053XX N BROADWAY,0460,BATTERY,SIMPLE,TAXICAB,false,false,2013,020,48,77,08B,1167314,1935411,2014,01/05/2014 12:39:48 AM,41.978325151,-87.660070355,"(41.978325151, -87.660070355)"
9450245,HX103221,01/01/2014 01:30:00 AM,050XX W PALMER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2522,025,31,19,08B,1142198,1914114,2014,01/15/2014 12:39:35 AM,41.920388774,-87.752966035,"(41.920388774, -87.752966035)"
9447188,HX100493,01/01/2014 01:30:00 AM,007XX S KILBOURN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1131,011,24,26,14,1146406,1896207,2014,01/04/2014 12:39:15 AM,41.871170813,-87.737961436,"(41.871170813, -87.737961436)"
9448699,HX100557,01/01/2014 01:30:00 AM,014XX S CANAL ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0124,001,2,28,06,1173326,1893057,2014,01/05/2014 12:39:48 AM,41.861972097,-87.639221985,"(41.861972097, -87.639221985)"
9446882,HX100105,01/01/2014 01:35:00 AM,059XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0712,007,16,68,14,1170701,1865450,2014,01/03/2014 12:38:59 AM,41.786273654,-87.649664281,"(41.786273654, -87.649664281)"
9447078,HX100437,01/01/2014 01:35:00 AM,006XX S SACRAMENTO BLVD,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1135,011,2,27,08B,1156504,1897186,2014,01/03/2014 12:38:59 AM,41.873659109,-87.700861255,"(41.873659109, -87.700861255)"
9446838,HX100176,01/01/2014 01:37:00 AM,082XX S DOBSON AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,0631,006,8,44,26,1184635,1850549,2014,01/03/2014 12:38:59 AM,41.745068501,-87.599042107,"(41.745068501, -87.599042107)"
9446857,HX100122,01/01/2014 01:38:00 AM,070XX S DR MARTIN LUTHER KING JR DR,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0322,003,6,69,08B,1180089,1858660,2014,01/03/2014 12:38:59 AM,41.767431218,-87.615451207,"(41.767431218, -87.615451207)"
9446988,HX100124,01/01/2014 01:40:00 AM,016XX N CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1421,014,1,24,08B,1157407,1910991,2014,01/03/2014 12:38:59 AM,41.911522971,-87.697170075,"(41.911522971, -87.697170075)"
9446793,HX100099,01/01/2014 01:41:00 AM,078XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,POLICE FACILITY/VEH PARKING LOT,true,false,0621,006,17,71,18,1172284,1852999,2014,01/05/2014 12:39:48 AM,41.752071928,-87.644225984,"(41.752071928, -87.644225984)"
9446867,HX100165,01/01/2014 01:43:00 AM,003XX N DEARBORN ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1831,018,42,8,08B,1175919,1902729,2014,01/07/2014 12:39:59 AM,41.888454732,-87.629412409,"(41.888454732, -87.629412409)"
9446851,HX100126,01/01/2014 01:44:00 AM,010XX N RUSH ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1824,018,42,8,08B,1176256,1907722,2014,01/03/2014 12:38:59 AM,41.902148182,-87.628024105,"(41.902148182, -87.628024105)"
9446810,HX100109,01/01/2014 01:45:00 AM,010XX N HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1112,011,27,23,08B,1149815,1906982,2014,01/03/2014 12:38:59 AM,41.900673013,-87.725165267,"(41.900673013, -87.725165267)"
9446826,HX100145,01/01/2014 01:45:00 AM,006XX N ST CLAIR ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,true,true,1834,018,42,8,08B,1177765,1904585,2014,01/10/2014 12:39:32 AM,41.893505932,-87.622576858,"(41.893505932, -87.622576858)"
9446815,HX100137,01/01/2014 01:45:00 AM,031XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0913,009,11,60,14,1168794,1883747,2014,01/03/2014 12:38:59 AM,41.836523974,-87.656127649,"(41.836523974, -87.656127649)"
9446863,HX100161,01/01/2014 01:49:00 AM,011XX N ELSTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1213,012,27,24,08B,1168097,1908093,2014,01/03/2014 12:38:59 AM,41.903346393,-87.657982354,"(41.903346393, -87.657982354)"
9447587,HX100150,01/01/2014 01:50:00 AM,004XX W 76TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,WAREHOUSE,false,false,0621,006,17,69,04B,1174908,1854583,2014,01/06/2014 12:39:41 AM,41.756360542,-87.634563082,"(41.756360542, -87.634563082)"
9446828,HX100167,01/01/2014 01:50:00 AM,022XX N LINCOLN AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1812,018,43,7,08B,1171625,1915092,2014,01/03/2014 12:38:59 AM,41.922475064,-87.644816972,"(41.922475064, -87.644816972)"
9446835,HX100130,01/01/2014 01:53:00 AM,005XX N RUSH ST,0460,BATTERY,SIMPLE,HOTEL/MOTEL,true,false,1834,018,42,8,08B,1177046,1904098,2014,01/03/2014 12:38:59 AM,41.892185893,-87.625232221,"(41.892185893, -87.625232221)"
9446968,HX100132,01/01/2014 01:53:00 AM,001XX W 105TH ST,0550,ASSAULT,AGGRAVATED PO: HANDGUN,RESIDENCE PORCH/HALLWAY,true,false,0512,005,34,49,04A,1176959,1835364,2014,04/04/2014 12:38:54 AM,41.703575165,-87.627624092,"(41.703575165, -87.627624092)"
9448277,HX100142,01/01/2014 01:55:00 AM,021XX N CLYBOURN AVE,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,true,false,1811,018,43,7,22,1166841,1914166,2014,01/05/2014 12:39:48 AM,41.920038124,-87.662421396,"(41.920038124, -87.662421396)"
9447186,HX100499,01/01/2014 01:58:00 AM,022XX N ASHLAND AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1811,018,32,7,06,1165147,1914988,2014,01/04/2014 12:39:15 AM,41.922329941,-87.668622009,"(41.922329941, -87.668622009)"
9459997,HX113201,01/01/2014 02:00:00 AM,047XX N BERNARD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1723,017,33,14,08B,1152489,1931300,2014,01/21/2014 12:39:39 AM,41.96735111,-87.714698913,"(41.96735111, -87.714698913)"
9450791,HX104015,01/01/2014 02:00:00 AM,086XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0614,006,18,71,06,1164481,1847554,2014,01/07/2014 12:39:59 AM,41.737297985,-87.672973688,"(41.737297985, -87.672973688)"
9446963,HX100177,01/01/2014 02:00:00 AM,035XX N CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,1924,019,44,6,08B,1168545,1923866,2014,01/03/2014 12:38:59 AM,41.946618639,-87.655879029,"(41.946618639, -87.655879029)"
9446966,HX100261,01/01/2014 02:00:00 AM,042XX N LEAVITT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1911,019,47,5,08B,1160897,1927997,2014,01/19/2014 12:40:13 AM,41.958116761,-87.683875642,"(41.958116761, -87.683875642)"
9446926,HX100239,01/01/2014 02:00:00 AM,020XX W 65TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0726,007,15,67,05,1163970,1861503,2014,01/10/2014 12:39:32 AM,41.775586785,-87.674454454,"(41.775586785, -87.674454454)"
9447436,HX100911,01/01/2014 02:00:00 AM,004XX N LA SALLE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1831,018,42,8,08B,1175028,1903017,2014,01/08/2014 12:39:35 AM,41.88926503,-87.632675811,"(41.88926503, -87.632675811)"
9447537,HX100133,01/01/2014 02:00:00 AM,036XX N HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,false,true,1925,019,46,6,08B,1170309,1924562,2014,01/04/2014 12:39:15 AM,41.948490048,-87.649374729,"(41.948490048, -87.649374729)"
9446881,HX100146,01/01/2014 02:00:00 AM,035XX W GRENSHAW ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,false,true,1133,011,24,29,08B,1152614,1894782,2014,01/09/2014 12:40:53 AM,41.867140036,-87.715207075,"(41.867140036, -87.715207075)"
9449601,HX102447,01/01/2014 02:00:00 AM,017XX W AUGUSTA BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1213,012,1,24,06,1164766,1906684,2014,01/06/2014 12:39:41 AM,41.899551305,-87.670257789,"(41.899551305, -87.670257789)"
9447174,HX100518,01/01/2014 02:00:00 AM,019XX W WOLFRAM ST,0620,BURGLARY,UNLAWFUL ENTRY,STREET,false,false,1931,019,32,5,05,1163081,1918981,2014,01/19/2014 12:40:13 AM,41.933330675,-87.676100644,"(41.933330675, -87.676100644)"
9447331,HX100766,01/01/2014 02:00:00 AM,0000X W DIVISION ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1824,018,42,8,06,1175893,1908409,2014,01/04/2014 12:39:15 AM,41.904041524,-87.629336733,"(41.904041524, -87.629336733)"
9447607,HX100538,01/01/2014 02:00:00 AM,048XX S VINCENNES AVE,0810,THEFT,OVER $500,STREET,false,false,0223,002,3,38,06,1180363,1872937,2014,01/04/2014 12:39:15 AM,41.806602366,-87.614009069,"(41.806602366, -87.614009069)"
9447081,HX100396,01/01/2014 02:00:00 AM,037XX N CLIFTON AVE,0460,BATTERY,SIMPLE,STREET,false,false,1923,019,44,6,08B,1168042,1925142,2014,01/03/2014 12:38:59 AM,41.950130931,-87.657690922,"(41.950130931, -87.657690922)"
9447447,HX100826,01/01/2014 02:00:00 AM,032XX S UNION AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0915,009,11,60,08B,1172210,1883079,2014,01/14/2014 12:39:24 AM,41.834616336,-87.643612789,"(41.834616336, -87.643612789)"
9447135,HX100401,01/01/2014 02:00:00 AM,057XX N RAVENSWOOD AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,false,false,2012,020,40,77,02,1163357,1938248,2014,02/12/2014 12:40:02 AM,41.986194399,-87.674542013,"(41.986194399, -87.674542013)"
9447382,HX100863,01/01/2014 02:00:00 AM,008XX S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1132,011,24,26,07,1149884,1896077,2014,01/21/2014 12:39:39 AM,41.870747171,-87.725195681,"(41.870747171, -87.725195681)"
9446824,HX100141,01/01/2014 02:00:00 AM,0000X W ILLINOIS ST,0460,BATTERY,SIMPLE,STREET,false,false,1831,018,42,8,08B,1175662,1903633,2014,01/09/2014 12:40:53 AM,41.890941138,-87.630328997,"(41.890941138, -87.630328997)"
9446927,HX100206,01/01/2014 02:00:00 AM,043XX N LEAVITT ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1911,019,47,5,03,1160951,1928829,2014,04/18/2014 12:39:21 AM,41.960398688,-87.683653928,"(41.960398688, -87.683653928)"
9447536,HX100296,01/01/2014 02:00:00 AM,035XX N SHEFFIELD AVE,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1924,019,44,6,06,1169009,1923957,2014,01/05/2014 12:39:48 AM,41.946858271,-87.654170866,"(41.946858271, -87.654170866)"
9449965,HX100180,01/01/2014 02:05:00 AM,047XX N KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1722,017,39,14,08B,1148257,1930973,2014,01/09/2014 12:40:53 AM,41.966536594,-87.73026809,"(41.966536594, -87.73026809)"
9447000,HX100151,01/01/2014 02:10:00 AM,054XX W IRVING PARK RD,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1633,016,38,15,08B,1139443,1926025,2014,01/03/2014 12:38:59 AM,41.953124494,-87.762797321,"(41.953124494, -87.762797321)"
9446895,HX100188,01/01/2014 02:15:00 AM,008XX S WELLS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0123,001,2,32,08B,1174876,1896727,2014,01/06/2014 12:39:41 AM,41.872008295,-87.633422394,"(41.872008295, -87.633422394)"
9446874,HX100186,01/01/2014 02:15:00 AM,021XX N CLYBOURN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,BAR OR TAVERN,true,false,1811,018,43,7,04A,1166841,1914166,2014,01/03/2014 12:38:59 AM,41.920038124,-87.662421396,"(41.920038124, -87.662421396)"
9446956,HX100278,01/01/2014 02:15:00 AM,002XX E HURON ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,true,false,1834,018,42,8,08B,1178236,1905098,2014,01/03/2014 12:38:59 AM,41.894902908,-87.620831417,"(41.894902908, -87.620831417)"
9446979,HX100144,01/01/2014 02:15:00 AM,039XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,true,1122,011,28,26,14,1150232,1898683,2014,01/10/2014 12:39:32 AM,41.877891557,-87.723850105,"(41.877891557, -87.723850105)"
9446821,HX100157,01/01/2014 02:15:00 AM,0000X E WASHINGTON ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0112,001,42,32,26,1177113,1900793,2014,01/03/2014 12:38:59 AM,41.883115284,-87.625086342,"(41.883115284, -87.625086342)"
9446873,HX100209,01/01/2014 02:20:00 AM,016XX N LUNA AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2532,025,37,25,08B,1139116,1910299,2014,01/03/2014 12:38:59 AM,41.909976659,-87.76438304,"(41.909976659, -87.76438304)"
9449924,HX100192,01/01/2014 02:20:00 AM,050XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1533,015,28,25,08B,1142963,1898575,2014,01/07/2014 12:39:59 AM,41.877733739,-87.750543085,"(41.877733739, -87.750543085)"
9448670,HX100163,01/01/2014 02:20:00 AM,081XX S VERNON AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,0631,006,6,44,04B,1180704,1850944,2014,01/08/2014 12:39:35 AM,41.746243574,-87.613433656,"(41.746243574, -87.613433656)"
9446983,HX100172,01/01/2014 02:20:00 AM,038XX S UNION AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,0915,009,11,60,04B,1172223,1879494,2014,01/04/2014 12:39:15 AM,41.824778484,-87.643670691,"(41.824778484, -87.643670691)"
9446843,HX100187,01/01/2014 02:24:00 AM,014XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,OTHER,true,false,1224,012,27,28,11,1166664,1901500,2014,01/03/2014 12:38:59 AM,41.88528557,-87.663435129,"(41.88528557, -87.663435129)"
9446885,HX100183,01/01/2014 02:25:00 AM,071XX W SCHREIBER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1611,016,41,10,08B,1127644,1942500,2014,01/03/2014 12:38:59 AM,41.998540949,-87.805799172,"(41.998540949, -87.805799172)"
9446959,HX100214,01/01/2014 02:26:00 AM,018XX N MONITOR AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,2531,025,29,25,08A,1137095,1911769,2014,01/20/2014 12:40:05 AM,41.914047059,-87.771772134,"(41.914047059, -87.771772134)"
9446909,HX100185,01/01/2014 02:26:00 AM,026XX N RIDGEWAY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,false,2524,025,35,22,04A,1150968,1917612,2014,01/05/2014 12:39:48 AM,41.929820202,-87.720651271,"(41.929820202, -87.720651271)"
9446961,HX100166,01/01/2014 02:28:00 AM,072XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0732,007,17,68,08B,1173042,1856877,2014,01/16/2014 12:40:00 AM,41.762696948,-87.641333947,"(41.762696948, -87.641333947)"
9912783,HY101636,01/01/2014 02:30:00 AM,001XX N KILBOURN AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1113,011,28,26,08B,1146325,1900456,2014,01/06/2015 12:40:42 PM,41.882832116,-87.738150643,"(41.882832116, -87.738150643)"
9446864,HX100182,01/01/2014 02:30:00 AM,003XX E 53RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0231,002,3,40,14,1179066,1869982,2014,01/03/2014 12:38:59 AM,41.798523272,-87.618856077,"(41.798523272, -87.618856077)"
9446924,HX100204,01/01/2014 02:30:00 AM,062XX S NATCHEZ AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0812,008,23,64,03,1134200,1862165,2014,01/21/2014 12:39:39 AM,41.777977501,-87.783574637,"(41.777977501, -87.783574637)"
9449970,HX100203,01/01/2014 02:30:00 AM,056XX N CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1711,017,39,13,08B,1152990,1937226,2014,01/10/2014 12:39:32 AM,41.983602461,-87.712698919,"(41.983602461, -87.712698919)"
9447404,HX100725,01/01/2014 02:30:00 AM,030XX S AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1031,010,22,30,08B,1151154,1884001,2014,01/08/2014 12:39:35 AM,41.83758438,-87.720849279,"(41.83758438, -87.720849279)"
9446853,HX100170,01/01/2014 02:30:00 AM,106XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0512,005,9,49,08B,1179764,1834282,2014,01/16/2014 12:40:00 AM,41.700542474,-87.617385757,"(41.700542474, -87.617385757)"
9448404,HX101629,01/01/2014 02:30:00 AM,028XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0914,009,11,60,14,1172055,1885859,2014,01/05/2014 12:39:48 AM,41.842248311,-87.64409967,"(41.842248311, -87.64409967)"
9447238,HX100308,01/01/2014 02:30:00 AM,027XX N NEWCASTLE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,true,false,2512,025,36,18,06,1130332,1917260,2014,01/29/2014 12:39:43 AM,41.929233874,-87.796492413,"(41.929233874, -87.796492413)"
9452927,HX106156,01/01/2014 02:30:00 AM,003XX W HUBBARD ST,0460,BATTERY,SIMPLE,OTHER,true,false,1831,018,42,8,08B,1173701,1903211,2014,01/18/2014 12:39:56 AM,41.889827007,-87.637543269,"(41.889827007, -87.637543269)"
9446965,HX100155,01/01/2014 02:32:00 AM,007XX E 45TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0221,002,4,38,14,1181763,1875292,2014,01/03/2014 12:38:59 AM,41.813032406,-87.608801576,"(41.813032406, -87.608801576)"
9446978,HX100218,01/01/2014 02:37:00 AM,073XX S LAFLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0734,007,17,67,15,1167347,1856063,2014,01/03/2014 12:38:59 AM,41.760587047,-87.662230309,"(41.760587047, -87.662230309)"
9446901,HX100184,01/01/2014 02:40:00 AM,005XX W 63RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,true,0711,007,20,68,14,1173926,1863179,2014,01/03/2014 12:38:59 AM,41.779970803,-87.637907191,"(41.779970803, -87.637907191)"
9447501,HX100953,01/01/2014 02:40:00 AM,014XX S KOLIN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1011,010,24,29,06,1147571,1892951,2014,01/15/2014 12:39:35 AM,41.862213699,-87.733767737,"(41.862213699, -87.733767737)"
9446934,HX100195,01/01/2014 02:40:00 AM,026XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1032,010,22,30,08B,1154505,1885972,2014,01/06/2014 12:39:41 AM,41.842926815,-87.708500269,"(41.842926815, -87.708500269)"
9446945,HX100236,01/01/2014 02:44:00 AM,0000X N PINE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,false,false,1522,015,29,25,04A,1139452,1900129,2014,01/18/2014 12:39:56 AM,41.882062815,-87.763396877,"(41.882062815, -87.763396877)"
9446938,HX100198,01/01/2014 02:45:00 AM,014XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1011,010,24,29,08B,1149662,1892621,2014,01/06/2014 12:39:41 AM,41.861267812,-87.726100476,"(41.861267812, -87.726100476)"
9446991,HX100196,01/01/2014 02:45:00 AM,020XX W LE MOYNE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1424,014,1,24,03,1162417,1909869,2014,01/25/2014 12:39:51 AM,41.90834068,-87.678796382,"(41.90834068, -87.678796382)"
9446954,HX100259,01/01/2014 02:45:00 AM,067XX S WABASH AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,0322,003,20,69,24,1177841,1860498,2014,01/03/2014 12:38:59 AM,41.772526079,-87.62363544,"(41.772526079, -87.62363544)"
9446916,HX100240,01/01/2014 02:48:00 AM,079XX S INGLESIDE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,GROCERY FOOD STORE,false,false,0624,006,8,44,03,1183894,1852756,2014,01/12/2014 12:40:28 AM,41.751142061,-87.601688452,"(41.751142061, -87.601688452)"
9447106,HX100479,01/01/2014 02:50:00 AM,014XX S LOOMIS ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1233,012,2,28,06,1167305,1893378,2014,01/04/2014 12:39:15 AM,41.862984401,-87.661314787,"(41.862984401, -87.661314787)"
9446880,HX100216,01/01/2014 02:50:00 AM,001XX E WALTON ST,0460,BATTERY,SIMPLE,HOTEL/MOTEL,true,false,1833,018,42,8,08B,1177392,1906992,2014,01/03/2014 12:38:59 AM,41.900119324,-87.623873639,"(41.900119324, -87.623873639)"
9446996,HX100178,01/01/2014 02:51:00 AM,030XX E 80TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0422,004,7,46,15,1197718,1852545,2014,01/03/2014 12:38:59 AM,41.750229312,-87.551038414,"(41.750229312, -87.551038414)"
9446994,HX100246,01/01/2014 02:53:00 AM,108XX S AVENUE O,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0432,004,10,52,03,1200839,1833887,2014,01/25/2014 12:39:51 AM,41.69895189,-87.540231862,"(41.69895189, -87.540231862)"
9446919,HX100199,01/01/2014 02:55:00 AM,024XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1414,014,35,22,14,1156336,1915991,2014,01/04/2014 12:39:15 AM,41.925265102,-87.700969157,"(41.925265102, -87.700969157)"
9446894,HX100210,01/01/2014 02:55:00 AM,128XX S PARNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0523,005,9,53,14,1175027,1819524,2014,01/07/2014 12:39:59 AM,41.660150953,-87.635168683,"(41.660150953, -87.635168683)"
9446928,HX100237,01/01/2014 02:58:00 AM,062XX S MORGAN ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,true,true,0712,007,16,68,04B,1170679,1863275,2014,01/03/2014 12:38:59 AM,41.78030568,-87.649808337,"(41.78030568, -87.649808337)"
9461816,HX114756,01/01/2014 03:00:00 AM,044XX S CICERO AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,false,false,0815,008,23,56,02,1145138,1874970,2014,02/02/2014 12:39:28 AM,41.812917592,-87.743152559,"(41.812917592, -87.743152559)"
